"ID Line";"Libelle Line";"Libelle station";Longitude;Latitude;finish;"Commune nom";"Commune code Insee"
23;8;"Ecole Vétérinaire de Maisons-Alfort";2.422399525054414;48.814835501151684;1;Maisons-Alfort;94046
23;8;"Maisons-Alfort - Stade";2.4348195333893647;48.80891847753414;1;Maisons-Alfort;94046
23;8;"Maisons-Alfort - Les Juilliottes";2.4457883063759587;48.80310584941806;1;Maisons-Alfort;94046
23;8;"Créteil - L'Échat";2.449369595613371;48.79661082916301;1;Créteil;94028
23;8;"Créteil - Université";2.4505697455342563;48.78994285337715;1;Créteil;94028
23;8;"Créteil - Préfecture";2.459305169291261;48.779756525830265;1;Créteil;94028
23;8;"Pointe du Lac";2.464290193819997;48.76875224766115;1;Créteil;94028
24;9;"Pont de Sèvres";2.2305052170885533;48.829669189797684;1;Boulogne-Billancourt;92012
24;9;Billancourt;2.237891101038025;48.83191997310619;1;Boulogne-Billancourt;92012
24;9;"Marcel Sembat";2.2435830486180524;48.83359298124142;1;Boulogne-Billancourt;92012
24;9;"Porte de Saint-Cloud";2.2570461929221497;48.8379584046712;1;"Paris 16ème";75116
24;9;Exelmans;2.259800845144345;48.84258027532826;1;"Paris 16ème";75116
24;9;"Michel-Ange - Molitor";2.2615119169052043;48.84491122661504;1;"Paris 16ème";75116
24;9;"Michel-Ange - Auteuil";2.2639895253333284;48.84797535322806;1;"Paris 16ème";75116
24;9;Jasmin;2.2679332916470663;48.852433417777384;1;"Paris 16ème";75116
24;9;Ranelagh;2.2699481579346337;48.855503557447456;1;"Paris 16ème";75116
24;9;"La Muette";2.2740962446697215;48.85809196595048;1;"Paris 16ème";75116
24;9;"Rue de la Pompe";2.277885897959056;48.86395170793181;1;"Paris 16ème";75116
24;9;Trocadéro;2.287492796966441;48.86348766407144;1;"Paris 16ème";75116
24;9;Iéna;2.2938642256822703;48.86478002130934;1;"Paris 16ème";75116
24;9;"Alma - Marceau";2.3011043523926697;48.86464714695772;1;"Paris 16ème";75116
24;9;"Franklin D. Roosevelt";2.309488192337112;48.868724887050476;1;"Paris 8ème";75108
24;9;"Saint-Philippe du Roule";2.310137205687824;48.872155130129364;1;"Paris 8ème";75108
24;9;Miromesnil;2.316010693121023;48.87344791484716;1;"Paris 8ème";75108
24;9;Saint-Augustin;2.321013597808599;48.8745466119868;1;"Paris 8ème";75108
24;9;Havre-Caumartin;2.327651103418781;48.87366675099707;1;"Paris 9ème";75109
24;9;"Chaussée d'Antin - La Fayette";2.333738594408701;48.873134204826634;1;"Paris 9ème";75109
24;9;"Richelieu - Drouot";2.33859122153854;48.872135869369885;1;"Paris 9ème";75109
24;9;"Grands Boulevards";2.343207266405089;48.87150476881465;1;"Paris 9ème";75109
24;9;"Bonne Nouvelle";2.3484813657183894;48.870571298554935;1;"Paris 2ème";75102
24;9;"Strasbourg - Saint-Denis";2.354491616563833;48.8696235816895;1;"Paris 10ème";75110
24;9;République;2.363302340780453;48.86751235686305;1;"Paris 3ème";75103
24;9;Oberkampf;2.3681558453945506;48.86477709757322;1;"Paris 11ème";75111
24;9;Saint-Ambroise;2.373880538211547;48.861416656961026;1;"Paris 11ème";75111
24;9;Voltaire;2.3800316941488036;48.85766243343786;1;"Paris 11ème";75111
24;9;Charonne;2.384782396448888;48.854939442500324;1;"Paris 11ème";75111
24;9;"Rue des Boulets";2.3891047050322425;48.85221407238374;1;"Paris 11ème";75111
24;9;Nation;2.395843988723737;48.84808428902576;1;"Paris 12ème";75112
24;9;Buzenval;2.401170769368412;48.851762438884066;1;"Paris 20ème";75120
24;9;Maraîchers;2.406038544798052;48.8527310195318;1;"Paris 20ème";75120
24;9;"Porte de Montreuil";2.4107181540274945;48.85348263025835;1;"Paris 20ème";75120
24;9;Robespierre;2.422973086496351;48.855673807602145;1;Montreuil;93048
24;9;"Croix de Chavaux";2.4358546126745813;48.85799258420985;1;Montreuil;93048
24;9;"Mairie de Montreuil";2.441819377245908;48.86227443602247;1;Montreuil;93048
25;10;"Gare d'Austerlitz";2.3641773106918307;48.843405408577155;1;"Paris 5ème";75105
25;10;Jussieu;2.3549316718232247;48.846197890688764;1;"Paris 5ème";75105
25;10;"Cardinal Lemoine";2.3513280016731755;48.84670003431487;1;"Paris 5ème";75105
25;10;"Maubert - Mutualité";2.348280413169489;48.850195465121296;1;"Paris 5ème";75105
25;10;"Cluny - La Sorbonne";2.3448963012120783;48.85102687592628;1;"Paris 5ème";75105
25;10;Odéon;2.340692291066523;48.85202455356673;1;"Paris 6ème";75106
25;10;Mabillon;2.335142819346475;48.8528437373513;1;"Paris 6ème";75106
25;10;"Sèvres - Babylone";2.3268596631217364;48.851565305443174;1;"Paris 7ème";75107
25;10;Vaneau;2.321351242354735;48.848894569110655;1;"Paris 7ème";75107
25;10;Duroc;2.316521219456521;48.84700989266375;1;"Paris 7ème";75107
25;10;Ségur;2.3071378494033836;48.84716726904679;1;"Paris 15ème";75115
25;10;"La Motte-Picquet - Grenelle";2.2985257262366354;48.8496308034842;1;"Paris 15ème";75115
25;10;"Avenue Émile Zola";2.2950189971435497;48.847038012756926;1;"Paris 15ème";75115
25;10;"Charles Michels";2.2856210133667165;48.84660453144916;1;"Paris 15ème";75115
25;10;"Javel - André Citroën";2.278009496527358;48.846181105274994;1;"Paris 15ème";75115
25;10;"Église d'Auteuil";2.269111389021891;48.84714336050894;1;"Paris 16ème";75116
25;10;"Michel-Ange - Auteuil";2.2639895253333284;48.84797535322806;1;"Paris 16ème";75116
25;10;"Porte d'Auteuil";2.2582807445955355;48.84790412268101;1;"Paris 16ème";75116
25;10;"Boulogne Jean Jaurès";2.2390426693126035;48.842063300987306;1;Boulogne-Billancourt;92012
25;10;"Boulogne Pont de Saint-Cloud";2.228312589822805;48.84067248111423;1;Boulogne-Billancourt;92012
26;10;"Boulogne Jean Jaurès";2.2390426693126035;48.842063300987306;1;Boulogne-Billancourt;92012
26;10;"Michel-Ange - Molitor";2.2615119169052043;48.84491122661504;1;"Paris 16ème";75116
